ts,open,high,low,close,volume,datetime
1738494000000,3104.48,3112.89,3052.19,3064.86,38775.4157,2025-02-02 11:00:00
1738497600000,3064.87,3080.39,3050.64,3052.39,41132.0816,2025-02-02 12:00:00
1738501200000,3052.4,3088.13,3052.4,3087.47,22373.8455,2025-02-02 13:00:00
1738504800000,3087.47,3101.92,3082.23,3087.07,25861.5024,2025-02-02 14:00:00
1738508400000,3087.08,3087.08,3061.41,3081.19,21005.6924,2025-02-02 15:00:00
1738512000000,3081.18,3082.02,3003.53,3015.9,60130.3662,2025-02-02 16:00:00
1738515600000,3015.9,3037.0,2951.58,2972.99,117492.0522,2025-02-02 17:00:00
1738519200000,2972.99,2990.5,2916.66,2928.36,103529.5935,2025-02-02 18:00:00
1738522800000,2928.36,2984.0,2894.4,2958.9,90011.2213,2025-02-02 19:00:00
1738526400000,2958.91,2987.68,2943.34,2950.64,27865.7672,2025-02-02 20:00:00
1738530000000,2950.64,2956.82,2896.4,2907.9,48138.9116,2025-02-02 21:00:00
1738533600000,2907.9,2937.17,2750.71,2875.46,119539.8168,2025-02-02 22:00:00
1738537200000,2875.46,2875.46,2778.49,2869.68,130303.5685,2025-02-02 23:00:00
1738540800000,2869.68,2872.75,2768.55,2823.49,136414.9217,2025-02-03 00:00:00
1738544400000,2823.5,2844.28,2400.0,2491.99,289020.7015,2025-02-03 01:00:00
1738548000000,2493.89,2563.57,2125.01,2486.64,508838.4049,2025-02-03 02:00:00
1738551600000,2486.66,2544.35,2479.2,2527.12,179782.6192,2025-02-03 03:00:00
1738555200000,2527.2,2565.5,2448.97,2452.65,109726.0181,2025-02-03 04:00:00
1738558800000,2452.65,2521.88,2447.25,2515.01,84593.8219,2025-02-03 05:00:00
1738562400000,2515.0,2537.62,2483.91,2525.63,70534.6067,2025-02-03 06:00:00
1738566000000,2525.62,2632.8,2520.99,2622.35,95561.3866,2025-02-03 07:00:00
1738569600000,2622.35,2622.51,2526.16,2572.8,110720.8702,2025-02-03 08:00:00
1738573200000,2572.81,2616.5,2557.87,2570.9,94025.4203,2025-02-03 09:00:00
1738576800000,2570.91,2614.8,2562.31,2610.43,58855.0782,2025-02-03 10:00:00
1738580400000,2610.43,2612.35,2577.1,2581.41,50390.8651,2025-02-03 11:00:00
1738584000000,2581.41,2636.27,2574.6,2580.52,60720.0655,2025-02-03 12:00:00
1738587600000,2580.52,2596.5,2547.22,2576.77,55011.4565,2025-02-03 13:00:00
1738591200000,2576.77,2647.11,2529.39,2620.58,175977.7529,2025-02-03 14:00:00
1738594800000,2620.57,2728.0,2600.0,2700.72,188504.8881,2025-02-03 15:00:00
1738598400000,2700.73,2733.9,2678.39,2706.33,92551.9387,2025-02-03 16:00:00
1738602000000,2706.32,2718.14,2668.06,2707.7,61749.9817,2025-02-03 17:00:00
1738605600000,2707.69,2735.0,2697.12,2732.7,51625.4386,2025-02-03 18:00:00
1738609200000,2732.7,2770.26,2728.3,2764.23,58552.2504,2025-02-03 19:00:00
1738612800000,2764.21,2764.51,2695.61,2704.12,48964.8575,2025-02-03 20:00:00
1738616400000,2704.2,2819.99,2700.15,2817.69,54644.5065,2025-02-03 21:00:00
1738620000000,2817.62,2921.0,2810.8,2870.0,128928.088,2025-02-03 22:00:00
1738623600000,2870.0,2894.0,2852.61,2879.9,42283.0822,2025-02-03 23:00:00
1738627200000,2879.89,2888.5,2838.94,2840.95,38754.2183,2025-02-04 00:00:00
1738630800000,2840.95,2861.04,2834.14,2853.79,31968.2542,2025-02-04 01:00:00
1738634400000,2853.79,2858.53,2800.99,2801.8,29192.8692,2025-02-04 02:00:00
1738638000000,2801.73,2815.9,2792.22,2811.0,38096.5301,2025-02-04 03:00:00
1738641600000,2810.99,2836.68,2794.4,2800.59,29324.4242,2025-02-04 04:00:00
1738645200000,2800.59,2805.0,2663.21,2691.07,140453.7504,2025-02-04 05:00:00
1738648800000,2691.07,2732.0,2691.07,2727.61,57550.2966,2025-02-04 06:00:00
1738652400000,2727.6,2734.5,2685.49,2703.53,36621.9859,2025-02-04 07:00:00
1738656000000,2703.54,2723.96,2677.0,2698.31,41625.1016,2025-02-04 08:00:00
1738659600000,2698.31,2717.49,2690.78,2694.97,21742.3101,2025-02-04 09:00:00
1738663200000,2694.97,2758.78,2693.88,2750.01,35946.092,2025-02-04 10:00:00
1738666800000,2750.0,2789.44,2748.4,2757.99,36928.7013,2025-02-04 11:00:00
1738670400000,2757.99,2821.0,2757.65,2804.99,36717.8869,2025-02-04 12:00:00
1738674000000,2804.99,2836.0,2790.63,2795.88,47130.049,2025-02-04 13:00:00
1738677600000,2795.87,2846.3,2774.72,2818.47,69426.9912,2025-02-04 14:00:00
1738681200000,2818.46,2827.17,2730.18,2777.18,95316.1068,2025-02-04 15:00:00
1738684800000,2777.18,2805.54,2765.26,2790.57,40888.962,2025-02-04 16:00:00
1738688400000,2790.55,2842.77,2784.11,2815.1,47213.6732,2025-02-04 17:00:00
1738692000000,2815.1,2835.23,2794.71,2829.6,29233.5366,2025-02-04 18:00:00
1738695600000,2829.59,2869.39,2770.02,2770.6,80282.0086,2025-02-04 19:00:00
1738699200000,2770.6,2794.05,2721.05,2733.0,88432.9438,2025-02-04 20:00:00
1738702800000,2733.0,2734.33,2637.2,2639.59,93371.4668,2025-02-04 21:00:00
1738706400000,2639.58,2699.99,2632.6,2683.99,55617.6467,2025-02-04 22:00:00
1738710000000,2683.99,2748.0,2676.29,2731.19,37758.5864,2025-02-04 23:00:00
1738713600000,2731.19,2746.37,2712.31,2729.41,27261.1592,2025-02-05 00:00:00
1738717200000,2729.4,2767.78,2714.49,2721.89,29459.3562,2025-02-05 01:00:00
1738720800000,2721.9,2750.4,2699.13,2739.51,34709.7208,2025-02-05 02:00:00
1738724400000,2739.5,2749.55,2717.59,2720.38,24040.1145,2025-02-05 03:00:00
1738728000000,2720.38,2737.69,2712.62,2729.16,11678.0974,2025-02-05 04:00:00
1738731600000,2729.15,2788.0,2709.2,2784.74,28071.9419,2025-02-05 05:00:00
1738735200000,2784.62,2785.5,2738.1,2744.72,25049.2361,2025-02-05 06:00:00
1738738800000,2744.72,2774.81,2735.29,2759.31,18864.6625,2025-02-05 07:00:00
1738742400000,2759.3,2782.16,2753.8,2773.86,31741.0119,2025-02-05 08:00:00
1738746000000,2773.84,2793.08,2746.85,2758.79,23034.1255,2025-02-05 09:00:00
1738749600000,2758.79,2786.94,2755.7,2778.91,12919.9428,2025-02-05 10:00:00
1738753200000,2778.91,2817.89,2778.9,2800.01,30134.5215,2025-02-05 11:00:00
1738756800000,2800.0,2811.5,2783.01,2787.5,23383.0197,2025-02-05 12:00:00
1738760400000,2787.5,2820.0,2784.0,2817.88,25474.1134,2025-02-05 13:00:00
1738764000000,2817.88,2826.95,2771.42,2787.39,45997.8165,2025-02-05 14:00:00
1738767600000,2787.38,2800.46,2757.46,2773.46,50366.7095,2025-02-05 15:00:00
1738771200000,2773.45,2783.65,2734.06,2771.78,49840.0012,2025-02-05 16:00:00
1738774800000,2771.79,2781.02,2730.4,2740.69,34691.0743,2025-02-05 17:00:00
1738778400000,2740.7,2755.15,2715.27,2723.01,33079.0434,2025-02-05 18:00:00
1738782000000,2723.0,2787.56,2716.54,2775.49,29845.1005,2025-02-05 19:00:00
1738785600000,2775.5,2783.58,2743.51,2763.01,25900.3369,2025-02-05 20:00:00
1738789200000,2763.0,2792.47,2758.49,2787.0,15995.7208,2025-02-05 21:00:00
1738792800000,2786.99,2803.0,2739.49,2760.1,31371.3366,2025-02-05 22:00:00
1738796400000,2760.09,2793.99,2755.47,2788.25,23684.8798,2025-02-05 23:00:00
1738800000000,2788.25,2798.75,2760.96,2768.34,25036.8169,2025-02-06 00:00:00
1738803600000,2768.35,2812.83,2755.69,2790.53,25571.4479,2025-02-06 01:00:00
1738807200000,2790.53,2817.27,2786.43,2808.01,23737.3498,2025-02-06 02:00:00
1738810800000,2808.01,2819.51,2790.72,2806.49,16145.4133,2025-02-06 03:00:00
1738814400000,2806.5,2831.97,2805.87,2820.61,18483.1773,2025-02-06 04:00:00
1738818000000,2820.61,2849.5,2820.25,2832.16,19495.0386,2025-02-06 05:00:00
1738821600000,2832.16,2856.21,2822.93,2853.18,18742.56,2025-02-06 06:00:00
1738825200000,2853.18,2854.78,2826.15,2831.32,16103.0062,2025-02-06 07:00:00
1738828800000,2831.33,2845.39,2823.01,2829.39,16417.4531,2025-02-06 08:00:00
1738832400000,2829.4,2857.64,2826.09,2851.76,18619.0378,2025-02-06 09:00:00
1738836000000,2851.75,2854.78,2819.02,2828.9,20819.097,2025-02-06 10:00:00
1738839600000,2828.89,2830.9,2793.05,2803.92,22964.3827,2025-02-06 11:00:00
1738843200000,2803.92,2807.77,2767.35,2770.88,32899.3234,2025-02-06 12:00:00
1738846800000,2770.89,2799.0,2768.35,2791.66,30257.1321,2025-02-06 13:00:00
1738850400000,2791.67,2796.16,2737.62,2748.48,53413.3295,2025-02-06 14:00:00
1738854000000,2748.49,2760.75,2683.71,2705.57,85378.2016,2025-02-06 15:00:00
1738857600000,2705.57,2724.31,2695.0,2708.01,46717.7861,2025-02-06 16:00:00
1738861200000,2708.01,2719.1,2696.06,2700.0,35650.74,2025-02-06 17:00:00
1738864800000,2700.0,2712.78,2672.03,2693.76,59480.4238,2025-02-06 18:00:00
1738868400000,2693.75,2726.75,2680.0,2689.57,36947.1813,2025-02-06 19:00:00
1738872000000,2689.56,2725.6,2685.64,2722.96,29697.7258,2025-02-06 20:00:00
1738875600000,2722.96,2723.33,2675.0,2709.49,27045.1074,2025-02-06 21:00:00
1738879200000,2709.5,2710.0,2655.28,2700.5,22946.4221,2025-02-06 22:00:00
1738882800000,2700.5,2702.48,2666.8,2686.64,16891.8034,2025-02-06 23:00:00
1738886400000,2686.63,2716.21,2679.79,2687.66,20525.7621,2025-02-07 00:00:00
1738890000000,2687.65,2739.61,2687.0,2717.26,25432.1634,2025-02-07 01:00:00
1738893600000,2717.27,2734.09,2712.92,2724.9,22281.7359,2025-02-07 02:00:00
1738897200000,2724.9,2736.47,2703.2,2715.58,16354.6295,2025-02-07 03:00:00
1738900800000,2715.58,2731.0,2713.56,2720.6,11685.7143,2025-02-07 04:00:00
1738904400000,2720.61,2727.36,2704.26,2713.98,11692.8068,2025-02-07 05:00:00
1738908000000,2713.98,2715.5,2668.03,2696.39,27490.2281,2025-02-07 06:00:00
1738911600000,2696.38,2729.85,2695.71,2713.07,22365.3447,2025-02-07 07:00:00
1738915200000,2713.06,2743.77,2705.56,2729.6,18001.3493,2025-02-07 08:00:00
1738918800000,2729.6,2741.74,2725.81,2738.92,9873.6355,2025-02-07 09:00:00
1738922400000,2738.91,2754.1,2736.2,2743.01,12383.8985,2025-02-07 10:00:00
1738926000000,2743.0,2764.78,2739.23,2762.69,14429.7801,2025-02-07 11:00:00
1738929600000,2762.69,2771.05,2745.85,2757.31,19779.1633,2025-02-07 12:00:00
1738933200000,2757.31,2780.0,2723.68,2776.01,46978.041,2025-02-07 13:00:00
1738936800000,2776.0,2797.5,2764.23,2782.86,44198.3837,2025-02-07 14:00:00
1738940400000,2782.87,2782.95,2710.97,2721.73,75494.2212,2025-02-07 15:00:00
1738944000000,2721.74,2727.78,2691.48,2693.86,44430.6807,2025-02-07 16:00:00
1738947600000,2693.86,2699.0,2662.02,2680.09,48207.1263,2025-02-07 17:00:00
1738951200000,2680.09,2703.7,2676.33,2678.47,23491.9236,2025-02-07 18:00:00
1738954800000,2678.48,2679.92,2655.8,2659.3,20434.0774,2025-02-07 19:00:00
1738958400000,2659.3,2661.85,2579.53,2587.65,67234.5528,2025-02-07 20:00:00
1738962000000,2587.66,2610.3,2576.34,2587.77,32753.1891,2025-02-07 21:00:00
1738965600000,2587.78,2592.0,2562.51,2583.77,32399.8071,2025-02-07 22:00:00
1738969200000,2583.77,2625.71,2578.2,2622.1,27549.1468,2025-02-07 23:00:00
1738972800000,2622.11,2667.3,2615.88,2646.68,33986.4144,2025-02-08 00:00:00
1738976400000,2646.68,2646.68,2627.49,2630.39,27941.3108,2025-02-08 01:00:00
1738980000000,2630.39,2643.82,2622.64,2640.95,17068.3533,2025-02-08 02:00:00
1738983600000,2640.95,2656.99,2635.6,2641.66,13983.1335,2025-02-08 03:00:00
1738987200000,2641.67,2648.99,2630.95,2634.18,10387.5196,2025-02-08 04:00:00
1738990800000,2634.19,2636.28,2613.35,2620.19,20313.2622,2025-02-08 05:00:00
1738994400000,2620.2,2632.0,2608.3,2616.14,17276.8732,2025-02-08 06:00:00
1738998000000,2616.13,2638.0,2594.63,2629.61,34554.8909,2025-02-08 07:00:00
1739001600000,2629.61,2632.5,2605.98,2606.22,11801.9147,2025-02-08 08:00:00
1739005200000,2606.22,2619.33,2604.29,2619.0,13394.3571,2025-02-08 09:00:00
1739008800000,2619.0,2630.5,2613.23,2617.89,9542.4124,2025-02-08 10:00:00
1739012400000,2617.88,2621.0,2601.4,2613.32,11453.2021,2025-02-08 11:00:00
1739016000000,2613.3,2620.48,2599.0,2604.91,13384.5056,2025-02-08 12:00:00
1739019600000,2604.9,2636.9,2604.02,2621.44,16263.5182,2025-02-08 13:00:00
1739023200000,2621.44,2626.39,2602.01,2616.23,17720.2547,2025-02-08 14:00:00
1739026800000,2616.23,2626.0,2588.8,2605.24,17514.2675,2025-02-08 15:00:00
1739030400000,2605.24,2613.82,2589.97,2609.48,14966.2918,2025-02-08 16:00:00
1739034000000,2609.48,2633.79,2609.27,2629.89,19380.0569,2025-02-08 17:00:00
1739037600000,2629.89,2640.81,2618.66,2631.63,13957.0202,2025-02-08 18:00:00
1739041200000,2631.63,2649.9,2627.3,2637.89,15830.852,2025-02-08 19:00:00
1739044800000,2637.89,2642.72,2628.1,2635.83,8054.6976,2025-02-08 20:00:00
1739048400000,2635.82,2642.49,2628.99,2638.76,6092.7004,2025-02-08 21:00:00
1739052000000,2638.75,2645.6,2623.78,2627.01,8333.3247,2025-02-08 22:00:00
1739055600000,2627.01,2643.88,2626.64,2632.46,6484.0171,2025-02-08 23:00:00
1739059200000,2632.46,2640.81,2626.63,2637.16,6611.3275,2025-02-09 00:00:00
1739062800000,2637.16,2657.11,2635.1,2649.42,13285.4614,2025-02-09 01:00:00
1739066400000,2649.41,2652.73,2636.44,2639.62,7870.9066,2025-02-09 02:00:00
1739070000000,2639.62,2698.9,2634.0,2678.54,29535.4146,2025-02-09 03:00:00
1739073600000,2678.53,2678.9,2660.39,2672.83,10806.8267,2025-02-09 04:00:00
1739077200000,2672.84,2673.49,2656.46,2661.47,7896.1995,2025-02-09 05:00:00
1739080800000,2661.47,2664.5,2649.29,2663.04,7901.293,2025-02-09 06:00:00
1739084400000,2663.03,2668.37,2658.6,2662.59,6012.3434,2025-02-09 07:00:00
1739088000000,2662.59,2673.38,2661.52,2666.99,11877.2854,2025-02-09 08:00:00
1739091600000,2666.99,2667.37,2650.99,2658.37,6786.5614,2025-02-09 09:00:00
1739095200000,2658.36,2669.37,2652.08,2661.68,9365.831,2025-02-09 10:00:00
1739098800000,2661.69,2667.0,2652.53,2654.78,8805.0904,2025-02-09 11:00:00
1739102400000,2654.8,2661.81,2644.3,2654.99,12062.3584,2025-02-09 12:00:00
1739106000000,2655.0,2657.99,2611.78,2618.38,23615.1896,2025-02-09 13:00:00
1739109600000,2618.38,2634.53,2615.24,2627.63,13335.9169,2025-02-09 14:00:00
1739113200000,2627.63,2658.95,2626.99,2653.21,13687.7279,2025-02-09 15:00:00
1739116800000,2653.22,2666.38,2649.59,2659.32,8559.6857,2025-02-09 16:00:00
1739120400000,2659.32,2665.24,2634.02,2641.74,9914.5452,2025-02-09 17:00:00
1739124000000,2641.75,2642.1,2624.33,2636.69,9869.6996,2025-02-09 18:00:00
1739127600000,2636.68,2643.25,2616.81,2623.89,9944.3059,2025-02-09 19:00:00
1739131200000,2623.89,2649.55,2622.14,2637.19,10437.9144,2025-02-09 20:00:00
1739134800000,2637.2,2641.0,2520.02,2552.38,71526.2046,2025-02-09 21:00:00
1739138400000,2552.38,2646.99,2527.2,2615.77,54412.27,2025-02-09 22:00:00
1739142000000,2615.77,2635.64,2606.72,2627.18,23046.432,2025-02-09 23:00:00
1739145600000,2627.18,2658.6,2626.83,2642.71,21885.093,2025-02-10 00:00:00
1739149200000,2642.72,2644.7,2559.85,2574.69,38178.6618,2025-02-10 01:00:00
1739152800000,2574.69,2595.63,2569.3,2589.54,28182.0895,2025-02-10 02:00:00
1739156400000,2589.54,2648.56,2584.65,2625.97,35839.2729,2025-02-10 03:00:00
1739160000000,2625.97,2641.42,2618.4,2628.75,12798.936,2025-02-10 04:00:00
1739163600000,2628.76,2660.0,2620.92,2638.4,15230.3582,2025-02-10 05:00:00
1739167200000,2638.43,2642.87,2626.52,2636.25,11050.8833,2025-02-10 06:00:00
1739170800000,2636.26,2644.67,2629.0,2637.03,11579.0236,2025-02-10 07:00:00
1739174400000,2637.02,2652.5,2634.84,2644.8,15304.2307,2025-02-10 08:00:00
1739178000000,2644.8,2654.55,2639.0,2650.4,9324.7913,2025-02-10 09:00:00
1739181600000,2650.4,2662.0,2639.78,2647.47,9355.8073,2025-02-10 10:00:00
1739185200000,2647.47,2659.5,2639.7,2653.16,10484.7051,2025-02-10 11:00:00
1739188800000,2653.16,2662.12,2631.24,2639.33,14175.0798,2025-02-10 12:00:00
1739192400000,2639.33,2684.55,2637.6,2677.76,17994.6949,2025-02-10 13:00:00
1739196000000,2677.77,2680.99,2638.99,2650.86,27521.0203,2025-02-10 14:00:00
1739199600000,2650.86,2662.27,2643.52,2658.22,19984.0225,2025-02-10 15:00:00
1739203200000,2658.21,2676.31,2650.0,2664.82,17799.4072,2025-02-10 16:00:00
1739206800000,2664.82,2685.45,2650.33,2679.01,19728.7922,2025-02-10 17:00:00
1739210400000,2679.0,2689.41,2670.11,2683.22,14652.4257,2025-02-10 18:00:00
1739214000000,2683.21,2693.79,2667.6,2672.28,12470.8968,2025-02-10 19:00:00
1739217600000,2672.28,2686.61,2668.17,2684.28,12776.4944,2025-02-10 20:00:00
1739221200000,2684.29,2684.96,2657.29,2664.34,7583.0183,2025-02-10 21:00:00
1739224800000,2664.34,2671.35,2652.49,2658.49,7900.5336,2025-02-10 22:00:00
1739228400000,2658.5,2662.99,2651.74,2661.19,6373.0332,2025-02-10 23:00:00
1739232000000,2661.19,2725.04,2660.72,2705.59,30158.7185,2025-02-11 00:00:00
1739235600000,2705.6,2720.38,2692.23,2695.0,20660.2709,2025-02-11 01:00:00
1739239200000,2694.99,2699.9,2666.7,2681.49,17275.3102,2025-02-11 02:00:00
1739242800000,2681.5,2681.57,2668.41,2678.89,6823.4934,2025-02-11 03:00:00
1739246400000,2678.89,2695.8,2676.49,2693.21,9240.7306,2025-02-11 04:00:00
1739250000000,2693.22,2722.0,2690.22,2717.01,19904.7839,2025-02-11 05:00:00
1739253600000,2717.04,2724.98,2702.36,2722.81,12497.9385,2025-02-11 06:00:00
1739257200000,2722.81,2724.32,2709.47,2712.15,14622.364,2025-02-11 07:00:00
1739260800000,2712.12,2720.9,2705.8,2715.29,20135.3908,2025-02-11 08:00:00
1739264400000,2715.3,2717.88,2701.28,2704.52,16146.323,2025-02-11 09:00:00
1739268000000,2704.52,2706.5,2690.24,2697.06,15168.4614,2025-02-11 10:00:00
1739271600000,2697.07,2710.0,2692.12,2708.8,8499.1873,2025-02-11 11:00:00
1739275200000,2708.8,2710.29,2680.0,2686.03,12281.4733,2025-02-11 12:00:00
1739278800000,2686.02,2694.42,2629.24,2634.47,31466.0075,2025-02-11 13:00:00
1739282400000,2634.41,2670.0,2626.13,2663.81,25089.1168,2025-02-11 14:00:00
1739286000000,2663.81,2676.86,2648.0,2662.36,18700.9011,2025-02-11 15:00:00
1739289600000,2662.35,2670.8,2641.96,2645.43,23634.72,2025-02-11 16:00:00
1739293200000,2645.43,2653.92,2632.0,2640.79,18268.5543,2025-02-11 17:00:00
1739296800000,2640.8,2641.67,2607.28,2610.77,19329.1879,2025-02-11 18:00:00
1739300400000,2610.78,2619.0,2580.0,2589.7,42370.1269,2025-02-11 19:00:00
1739304000000,2589.69,2612.25,2585.51,2598.44,35959.3306,2025-02-11 20:00:00
1739307600000,2598.32,2631.36,2592.15,2622.12,22647.9795,2025-02-11 21:00:00
1739311200000,2622.11,2631.29,2558.24,2586.39,27062.9662,2025-02-11 22:00:00
1739314800000,2586.4,2611.77,2584.84,2602.59,16252.8069,2025-02-11 23:00:00
1739318400000,2602.59,2617.03,2589.0,2610.4,13354.7191,2025-02-12 00:00:00
1739322000000,2610.33,2624.36,2600.19,2616.8,9218.734,2025-02-12 01:00:00
1739325600000,2616.8,2618.66,2587.31,2596.65,11148.5732,2025-02-12 02:00:00
1739329200000,2596.65,2601.49,2569.31,2587.24,17567.688,2025-02-12 03:00:00
1739332800000,2587.23,2597.5,2577.5,2590.07,12498.0543,2025-02-12 04:00:00
1739336400000,2590.07,2611.0,2585.17,2609.0,10212.8436,2025-02-12 05:00:00
1739340000000,2609.01,2612.75,2597.51,2601.81,8461.9094,2025-02-12 06:00:00
1739343600000,2601.81,2624.07,2599.09,2618.63,16680.6875,2025-02-12 07:00:00
1739347200000,2618.62,2637.24,2618.2,2629.94,14160.6828,2025-02-12 08:00:00
1739350800000,2629.94,2632.67,2610.78,2629.17,13271.7409,2025-02-12 09:00:00
1739354400000,2629.16,2632.48,2611.01,2618.89,21548.9386,2025-02-12 10:00:00
1739358000000,2618.88,2639.49,2618.88,2627.08,9338.2888,2025-02-12 11:00:00
1739361600000,2627.08,2642.9,2625.33,2628.4,11975.9569,2025-02-12 12:00:00
1739365200000,2628.41,2665.16,2558.0,2595.48,118327.2964,2025-02-12 13:00:00
1739368800000,2595.48,2600.9,2546.92,2599.43,54914.7619,2025-02-12 14:00:00
1739372400000,2599.42,2615.69,2569.29,2606.9,46557.8244,2025-02-12 15:00:00
1739376000000,2606.9,2652.78,2583.18,2648.36,36834.0229,2025-02-12 16:00:00
1739379600000,2648.35,2683.65,2648.01,2672.99,39535.3861,2025-02-12 17:00:00
1739383200000,2673.0,2674.86,2647.61,2663.81,19086.4135,2025-02-12 18:00:00
1739386800000,2663.82,2681.23,2647.8,2677.95,21537.6665,2025-02-12 19:00:00
1739390400000,2677.95,2695.72,2669.49,2677.8,19476.1728,2025-02-12 20:00:00
1739394000000,2677.8,2693.97,2672.01,2682.31,10546.6545,2025-02-12 21:00:00
1739397600000,2682.32,2795.45,2678.33,2745.6,80520.036,2025-02-12 22:00:00
1739401200000,2745.6,2756.79,2726.66,2738.27,29520.8438,2025-02-12 23:00:00
1739404800000,2738.27,2741.49,2716.0,2728.39,16870.8689,2025-02-13 00:00:00
1739408400000,2728.4,2757.28,2723.0,2748.5,18033.758,2025-02-13 01:00:00
1739412000000,2748.49,2749.46,2731.55,2739.69,12798.9273,2025-02-13 02:00:00
1739415600000,2739.69,2746.95,2736.31,2744.0,12274.9576,2025-02-13 03:00:00
1739419200000,2744.0,2745.73,2713.7,2721.44,13241.4791,2025-02-13 04:00:00
1739422800000,2721.43,2725.7,2703.97,2720.77,12544.3443,2025-02-13 05:00:00
1739426400000,2720.76,2723.62,2680.62,2686.21,17739.1426,2025-02-13 06:00:00
1739430000000,2686.2,2690.92,2672.03,2681.5,21912.2375,2025-02-13 07:00:00
1739433600000,2681.51,2685.43,2658.1,2666.62,27068.0656,2025-02-13 08:00:00
1739437200000,2666.62,2686.8,2659.29,2683.5,13229.1991,2025-02-13 09:00:00
1739440800000,2683.5,2688.43,2675.39,2677.3,9738.1959,2025-02-13 10:00:00
1739444400000,2677.3,2679.2,2650.65,2656.19,17051.9324,2025-02-13 11:00:00
1739448000000,2656.18,2669.29,2645.6,2655.8,14831.6836,2025-02-13 12:00:00
1739451600000,2655.82,2677.77,2651.7,2659.0,28881.086,2025-02-13 13:00:00
1739455200000,2658.99,2659.97,2616.04,2636.53,46413.3039,2025-02-13 14:00:00
1739458800000,2636.53,2667.04,2621.78,2647.95,39695.5014,2025-02-13 15:00:00
1739462400000,2647.96,2647.97,2618.7,2626.66,22503.7844,2025-02-13 16:00:00
1739466000000,2626.76,2647.98,2625.22,2631.39,16495.011,2025-02-13 17:00:00
1739469600000,2631.4,2639.7,2612.76,2639.6,24118.6286,2025-02-13 18:00:00
1739473200000,2639.59,2662.17,2629.35,2640.94,18993.2044,2025-02-13 19:00:00
1739476800000,2640.94,2659.29,2640.5,2653.61,9408.9137,2025-02-13 20:00:00
1739480400000,2653.6,2675.72,2651.49,2666.99,14287.2916,2025-02-13 21:00:00
1739484000000,2667.0,2676.92,2662.94,2668.78,9206.997,2025-02-13 22:00:00
1739487600000,2668.79,2679.99,2664.1,2675.87,6430.7714,2025-02-13 23:00:00
1739491200000,2675.87,2683.1,2664.46,2675.27,8088.2154,2025-02-14 00:00:00
1739494800000,2675.27,2687.55,2669.0,2683.25,8900.0241,2025-02-14 01:00:00
1739498400000,2683.25,2706.58,2680.0,2690.5,18126.102,2025-02-14 02:00:00
1739502000000,2690.51,2721.4,2689.11,2715.39,11401.1762,2025-02-14 03:00:00
1739505600000,2715.39,2716.2,2696.58,2699.5,9725.4462,2025-02-14 04:00:00
1739509200000,2699.5,2704.0,2689.43,2698.64,8365.6764,2025-02-14 05:00:00
